,price,user_id,user_session,product_id,has_cart,has_purchase,has_remove,cart_status,price_group
6269,6.27,579752199,049ebb4b-4d28-42c6-884d-689f826e7824,5806922.0,1.0,0.0,0.0,implicit_abandon,low
6270,2.05,569409489,1d989692-729c-6c46-847d-adf1eee790a8,5875557.0,1.0,0.0,0.0,implicit_abandon,low
6271,0.79,461862371,5a7a0d6c-aea7-46b3-8108-76f9db85e297,47611.0,1.0,0.0,0.0,implicit_abandon,low
6272,2.05,569409489,1d989692-729c-6c46-847d-adf1eee790a8,5875542.0,1.0,0.0,0.0,implicit_abandon,low
6273,7.78,493965377,1ddd8c47-2396-4ed0-8e6a-130f00b8851f,5809729.0,1.0,0.0,0.0,implicit_abandon,low
6274,3.97,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5786489.0,1.0,0.0,0.0,implicit_abandon,low
6275,2.05,569409489,1d989692-729c-6c46-847d-adf1eee790a8,5875340.0,1.0,0.0,0.0,implicit_abandon,low
6276,5.54,573167294,5fbadee7-0eaa-4479-9df4-93a5f05b1c30,5871015.0,1.0,0.0,1.0,explicit_abandon,low
6277,30.95,563336932,44333603-6e52-45a6-83f9-5e774246a6b9,5836825.0,1.0,0.0,0.0,implicit_abandon,mid
6278,5.54,573167294,5fbadee7-0eaa-4479-9df4-93a5f05b1c30,5893821.0,1.0,0.0,1.0,explicit_abandon,low
6279,2.62,537204476,053b6c58-f610-4d5b-889c-1112b0f1034f,5723501.0,1.0,0.0,1.0,explicit_abandon,low
6280,11.9,563336932,44333603-6e52-45a6-83f9-5e774246a6b9,5836824.0,1.0,0.0,0.0,implicit_abandon,low
6281,2.62,580154290,d2268208-b2ca-4522-918a-c11353ddbed3,5773361.0,1.0,0.0,0.0,implicit_abandon,low
6282,0.87,580148045,4a91e523-40fc-4200-9e6c-afef5c3aaf5a,5677617.0,1.0,0.0,0.0,implicit_abandon,low
6283,0.79,565568570,dcec1fb7-f336-ccde-79d0-378eea7dde70,5809288.0,1.0,0.0,0.0,implicit_abandon,low
6284,3.97,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5852534.0,1.0,0.0,0.0,implicit_abandon,low
6285,6.83,580153472,8fb244b6-dde4-48cf-ab9d-dd6bcaa90e29,5881425.0,1.0,0.0,0.0,implicit_abandon,low
6286,6.83,580153472,8fb244b6-dde4-48cf-ab9d-dd6bcaa90e29,5881438.0,1.0,0.0,0.0,implicit_abandon,low
6287,2.22,577359954,6cc72274-6310-4e75-be6f-785d72fa1280,5759180.0,1.0,0.0,0.0,implicit_abandon,low
6288,2.62,580154290,d2268208-b2ca-4522-918a-c11353ddbed3,5723488.0,1.0,0.0,0.0,implicit_abandon,low
6289,1.59,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9,5904498.0,1.0,1.0,0.0,purchase,low
6290,2.62,580154290,d2268208-b2ca-4522-918a-c11353ddbed3,5723523.0,1.0,0.0,0.0,implicit_abandon,low
6291,15.08,517350677,52d76e7d-eb72-4296-91d2-2ffa45095a89,5830937.0,1.0,0.0,0.0,implicit_abandon,low
6292,15.08,517350677,52d76e7d-eb72-4296-91d2-2ffa45095a89,5831614.0,1.0,0.0,1.0,explicit_abandon,low
6293,2.68,123081755,8178d401-12d0-4c84-adb4-091f75d7660c,5789670.0,1.0,0.0,0.0,implicit_abandon,low
6294,0.4,563336932,44333603-6e52-45a6-83f9-5e774246a6b9,5700035.0,1.0,0.0,0.0,implicit_abandon,low
6295,2.62,580154290,d2268208-b2ca-4522-918a-c11353ddbed3,5760791.0,1.0,0.0,0.0,implicit_abandon,low
6296,3.65,518897905,ec10a364-591f-41bb-99f6-3db30e15b411,5769875.0,1.0,0.0,0.0,implicit_abandon,low
6297,6.27,579752199,049ebb4b-4d28-42c6-884d-689f826e7824,5772167.0,1.0,0.0,0.0,implicit_abandon,low
6298,3.97,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5787890.0,1.0,0.0,0.0,implicit_abandon,low
6299,5.56,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5839048.0,1.0,0.0,1.0,explicit_abandon,low
6300,2.62,580154290,d2268208-b2ca-4522-918a-c11353ddbed3,5723513.0,1.0,0.0,0.0,implicit_abandon,low
6301,5.87,404571192,4165138a-ba2d-4048-9f56-abbec33fac33,5700204.0,1.0,0.0,0.0,implicit_abandon,low
6302,2.7,404571192,4165138a-ba2d-4048-9f56-abbec33fac33,4698.0,1.0,0.0,0.0,implicit_abandon,low
6303,1.43,565568570,dcec1fb7-f336-ccde-79d0-378eea7dde70,5908242.0,1.0,0.0,0.0,implicit_abandon,low
6304,6.19,230818653,5d1b47fd-b6f5-3f94-c89a-f097792d50c7,5909049.0,1.0,0.0,1.0,explicit_abandon,low
6305,6.19,230818653,5d1b47fd-b6f5-3f94-c89a-f097792d50c7,5909063.0,1.0,0.0,1.0,explicit_abandon,low
6306,7.33,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5883028.0,1.0,0.0,0.0,implicit_abandon,low
6307,4.46,580136356,993f9d50-029d-4a9e-b288-8b024c984d79,5899850.0,1.0,0.0,0.0,implicit_abandon,low
6308,4.76,521985163,87feda2e-3dbe-4bc3-8e6c-1bad56e0ac5c,5809877.0,1.0,0.0,0.0,implicit_abandon,low
6309,3.97,358910850,c8c76e6b-8e12-4bb2-aefa-5875c8643e73,5734498.0,1.0,1.0,0.0,purchase,low
6310,4.44,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5838938.0,1.0,0.0,0.0,implicit_abandon,low
6311,5.56,123081755,8178d401-12d0-4c84-adb4-091f75d7660c,5646937.0,1.0,0.0,0.0,implicit_abandon,low
6312,4.62,580136356,993f9d50-029d-4a9e-b288-8b024c984d79,5899863.0,1.0,0.0,0.0,implicit_abandon,low
6313,6.19,230818653,5d1b47fd-b6f5-3f94-c89a-f097792d50c7,5908841.0,1.0,0.0,1.0,explicit_abandon,low
6314,19.52,509647314,b3967944-fd85-4ea1-8f16-8543d989c077,5900651.0,1.0,0.0,0.0,implicit_abandon,low
6315,5.56,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5649244.0,1.0,0.0,1.0,explicit_abandon,low
6316,6.35,123081755,8178d401-12d0-4c84-adb4-091f75d7660c,5764750.0,1.0,0.0,0.0,implicit_abandon,low
6317,2.38,436167789,9bce9ad8-f38a-460a-b7e7-f47820de0261,5840030.0,1.0,0.0,0.0,implicit_abandon,low
6318,4.76,521985163,87feda2e-3dbe-4bc3-8e6c-1bad56e0ac5c,5772440.0,1.0,0.0,0.0,implicit_abandon,low
6319,5.56,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5649084.0,1.0,0.0,0.0,implicit_abandon,low
6320,5.56,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5842952.0,1.0,0.0,0.0,implicit_abandon,low
6321,1.43,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9,5900326.0,1.0,1.0,0.0,purchase,low
6322,5.56,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5839050.0,1.0,0.0,1.0,explicit_abandon,low
6323,3.02,579752199,049ebb4b-4d28-42c6-884d-689f826e7824,5809871.0,1.0,0.0,0.0,implicit_abandon,low
6324,4.44,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5838935.0,1.0,0.0,0.0,implicit_abandon,low
6325,3.97,580147035,3ec4491c-6079-4183-82d5-c405a3f5840b,5739030.0,1.0,0.0,0.0,implicit_abandon,low
6326,10.32,509211181,944a3a01-363a-45ca-bfab-5becbc4a6ffc,5730206.0,1.0,0.0,0.0,implicit_abandon,low
6327,3.33,571813922,2e0d5fb0-9a91-4e87-9738-32bfa6af5715,5889300.0,1.0,0.0,0.0,implicit_abandon,low
6328,10.0,580156690,d928cd88-e259-4ead-8aa0-6d6ffe1127c9,5749217.0,1.0,0.0,1.0,explicit_abandon,low
6329,3.65,571464940,83334eb5-c1a7-4f41-b09b-da18f79c13d0,5889092.0,1.0,0.0,0.0,implicit_abandon,low
6330,6.35,580096835,04d7af7d-3aef-4d76-8b0a-02c1386bbff8,5868795.0,1.0,1.0,1.0,purchase,low
6331,8.73,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5794077.0,1.0,0.0,1.0,explicit_abandon,low
6332,4.44,377998010,b7304c4e-484e-4c01-b8dd-475c763ed981,5817697.0,1.0,0.0,1.0,explicit_abandon,low
6333,2.86,579863549,be0dbb2c-8ca7-4801-9f2a-ebc355143339,5649726.0,1.0,0.0,0.0,implicit_abandon,low
6334,3.65,518897905,ec10a364-591f-41bb-99f6-3db30e15b411,5769924.0,1.0,0.0,0.0,implicit_abandon,low
6335,0.95,518897905,ec10a364-591f-41bb-99f6-3db30e15b411,5808333.0,1.0,0.0,0.0,implicit_abandon,low
6336,2.05,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5875362.0,1.0,0.0,0.0,implicit_abandon,low
6337,5.22,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5823646.0,1.0,0.0,0.0,implicit_abandon,low
6338,3.97,580096835,04d7af7d-3aef-4d76-8b0a-02c1386bbff8,5736094.0,1.0,1.0,1.0,purchase,low
6339,10.32,563336932,3ae0ae1a-dc11-4b00-ba48-1d927694bc52,5837642.0,1.0,0.0,0.0,implicit_abandon,low
6340,2.05,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5875550.0,1.0,0.0,0.0,implicit_abandon,low
6341,2.81,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5770043.0,1.0,0.0,0.0,implicit_abandon,low
6342,3.97,355846910,5aba33a4-3bb1-4d73-a407-3d2a97b9f27e,5815137.0,1.0,0.0,0.0,implicit_abandon,low
6343,2.05,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5875416.0,1.0,0.0,0.0,implicit_abandon,low
6344,2.05,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5875415.0,1.0,0.0,0.0,implicit_abandon,low
6345,1.43,537587486,5604b3b2-5c7e-86cc-7807-33e938dee1fe,5695952.0,1.0,0.0,0.0,implicit_abandon,low
6346,6.83,555233742,3c25562c-8224-4386-871a-50536d2e3951,5677376.0,1.0,0.0,0.0,implicit_abandon,low
6347,3.89,580156615,7903fbb9-9d14-4dad-93cf-7555ea741a67,5802651.0,1.0,0.0,0.0,implicit_abandon,low
6348,65.08,580156922,d44d9be6-35a0-4492-bac6-276057502a14,5574894.0,1.0,0.0,0.0,implicit_abandon,mid
6349,0.95,568407203,759e69bd-37cb-4144-9414-bdeae40df29f,5833330.0,1.0,0.0,0.0,implicit_abandon,low
6350,10.32,579752199,049ebb4b-4d28-42c6-884d-689f826e7824,5814040.0,1.0,0.0,0.0,implicit_abandon,low
6351,0.63,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5817702.0,1.0,0.0,0.0,implicit_abandon,low
6352,0.92,470598515,41f091e3-31bc-4e33-9d33-df3f4fc3cfe1,5815662.0,1.0,1.0,0.0,purchase,low
6353,0.95,493965377,1ddd8c47-2396-4ed0-8e6a-130f00b8851f,5585632.0,1.0,0.0,0.0,implicit_abandon,low
6354,1.59,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9,5902888.0,1.0,1.0,0.0,purchase,low
6355,8.65,517350677,52d76e7d-eb72-4296-91d2-2ffa45095a89,5829437.0,1.0,0.0,1.0,explicit_abandon,low
6356,3.97,579752199,049ebb4b-4d28-42c6-884d-689f826e7824,5809870.0,1.0,0.0,0.0,implicit_abandon,low
6357,2.05,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5875335.0,1.0,0.0,0.0,implicit_abandon,low
6358,2.62,579190072,94d5948e-aae0-4568-a1d2-fcb3246ab245,5683948.0,1.0,0.0,0.0,implicit_abandon,low
6359,6.35,404571192,4165138a-ba2d-4048-9f56-abbec33fac33,5700205.0,1.0,0.0,0.0,implicit_abandon,low
6360,1.59,470598515,41f091e3-31bc-4e33-9d33-df3f4fc3cfe1,5842143.0,1.0,1.0,0.0,purchase,low
6361,11.67,555233742,3c25562c-8224-4386-871a-50536d2e3951,5861731.0,1.0,0.0,0.0,implicit_abandon,low
6362,5.56,436330808,4f131e14-14e6-4bd3-9311-51a2856b8a7d,5902339.0,1.0,0.0,0.0,implicit_abandon,low
6363,1.94,580158294,800eff53-039a-4230-9975-bdf665095cf5,5759491.0,1.0,0.0,0.0,implicit_abandon,low
6364,7.3,578821181,4c303d52-e118-4dad-8b82-4d17b5dd40b9,5676827.0,1.0,0.0,1.0,explicit_abandon,low
6365,5.24,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5809912.0,1.0,0.0,0.0,implicit_abandon,low
6366,5.24,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5809910.0,1.0,0.0,0.0,implicit_abandon,low
6367,16.35,558960832,a014e4eb-6bbf-4712-ab0c-274f1cce1da9,5764718.0,1.0,0.0,0.0,implicit_abandon,low
6368,5.48,580158235,617b377a-db69-4fa9-b985-875d37d93805,5848105.0,1.0,0.0,0.0,implicit_abandon,low
6369,2.37,580158294,800eff53-039a-4230-9975-bdf665095cf5,5759492.0,1.0,0.0,0.0,implicit_abandon,low
6370,0.95,470598515,41f091e3-31bc-4e33-9d33-df3f4fc3cfe1,5854882.0,1.0,1.0,0.0,purchase,low
6371,1.98,580158294,800eff53-039a-4230-9975-bdf665095cf5,5766980.0,1.0,0.0,0.0,implicit_abandon,low
6372,1.98,470598515,41f091e3-31bc-4e33-9d33-df3f4fc3cfe1,60183.0,1.0,1.0,0.0,purchase,low
6373,4.29,546159592,3334ce90-03cc-47ba-a3b0-fff945c7468b,5570244.0,1.0,0.0,0.0,implicit_abandon,low
6374,2.62,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5760783.0,1.0,0.0,0.0,implicit_abandon,low
6375,3.16,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5744365.0,1.0,0.0,0.0,implicit_abandon,low
6376,5.24,568407203,759e69bd-37cb-4144-9414-bdeae40df29f,5809910.0,1.0,0.0,0.0,implicit_abandon,low
6377,6.35,436330808,4f131e14-14e6-4bd3-9311-51a2856b8a7d,5850569.0,1.0,0.0,1.0,explicit_abandon,low
6378,1.43,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9,5900358.0,1.0,1.0,0.0,purchase,low
6379,10.63,470598515,41f091e3-31bc-4e33-9d33-df3f4fc3cfe1,5561488.0,1.0,1.0,0.0,purchase,low
6380,4.22,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5769928.0,1.0,0.0,0.0,implicit_abandon,low
6381,8.19,580158607,5caa476a-0b2c-4df2-abb2-3902c5fe5dfb,5867090.0,1.0,0.0,0.0,implicit_abandon,low
6382,1.73,580127471,b4db2ad3-baa4-4615-9b33-36e6f0aa9e3f,5870959.0,1.0,0.0,1.0,explicit_abandon,low
6383,2.62,579190072,5bd69ee2-f030-470e-9761-dde5d803aba1,5695652.0,1.0,0.0,0.0,implicit_abandon,low
6384,7.14,537958582,1304bba5-3572-435a-8315-bc83e7857690,5779268.0,1.0,0.0,0.0,implicit_abandon,low
6385,5.24,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5809911.0,1.0,0.0,0.0,implicit_abandon,low
6386,5.24,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5816178.0,1.0,0.0,0.0,implicit_abandon,low
6387,5.24,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5816166.0,1.0,0.0,0.0,implicit_abandon,low
6388,2.62,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5723518.0,1.0,0.0,0.0,implicit_abandon,low
6389,7.7,521551469,9908b04c-ac01-40c8-ba00-d10e322ca86e,5677045.0,1.0,0.0,0.0,implicit_abandon,low
6390,2.68,580158294,800eff53-039a-4230-9975-bdf665095cf5,5753479.0,1.0,0.0,0.0,implicit_abandon,low
6391,1.57,579830573,17d3353c-a015-46a5-bfae-bbb127f434a3,5844303.0,1.0,0.0,0.0,implicit_abandon,low
6392,6.54,571813922,2e0d5fb0-9a91-4e87-9738-32bfa6af5715,5757703.0,1.0,0.0,0.0,implicit_abandon,low
6393,2.37,580127471,b4db2ad3-baa4-4615-9b33-36e6f0aa9e3f,5839638.0,1.0,0.0,1.0,explicit_abandon,low
6394,3.11,546159592,3334ce90-03cc-47ba-a3b0-fff945c7468b,4497.0,1.0,0.0,0.0,implicit_abandon,low
6395,4.29,518897905,ec10a364-591f-41bb-99f6-3db30e15b411,5847371.0,1.0,0.0,0.0,implicit_abandon,low
6396,4.44,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5838932.0,1.0,0.0,0.0,implicit_abandon,low
6397,2.62,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5696328.0,1.0,0.0,0.0,implicit_abandon,low
6398,15.08,289267186,3f1228b2-5801-4869-bb9c-11c2be6e3140,5894350.0,1.0,0.0,0.0,implicit_abandon,low
6399,2.62,578912189,f0e54690-5acd-26fa-b605-17c043afa4c6,5723494.0,1.0,0.0,1.0,explicit_abandon,low
6400,9.37,517350677,52d76e7d-eb72-4296-91d2-2ffa45095a89,5842706.0,1.0,0.0,0.0,implicit_abandon,low
6401,3.33,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5813414.0,1.0,0.0,1.0,explicit_abandon,low
6402,1.43,124850942,f21f10f9-6da7-4927-9fb2-0599dd4e24a7,5902703.0,1.0,0.0,0.0,implicit_abandon,low
6403,5.24,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5693580.0,1.0,0.0,0.0,implicit_abandon,low
6404,1.98,436330808,4f131e14-14e6-4bd3-9311-51a2856b8a7d,5845360.0,1.0,0.0,0.0,implicit_abandon,low
6405,1.43,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9,5900322.0,1.0,1.0,0.0,purchase,low
6406,5.56,534143009,8214e0a1-4bcb-4970-8e3a-45f59647d135,5852387.0,1.0,1.0,0.0,purchase,low
6407,2.54,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5741036.0,1.0,0.0,0.0,implicit_abandon,low
6408,1.59,580157291,51820f1f-67ec-442f-87de-e76dde973ff3,5808504.0,1.0,0.0,0.0,implicit_abandon,low
6409,0.94,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5891351.0,1.0,0.0,0.0,implicit_abandon,low
6410,1.27,580157291,51820f1f-67ec-442f-87de-e76dde973ff3,5808501.0,1.0,0.0,0.0,implicit_abandon,low
6411,4.75,534143009,8214e0a1-4bcb-4970-8e3a-45f59647d135,5859081.0,1.0,1.0,0.0,purchase,low
6412,2.86,526627231,ed46aee5-4846-4e18-9c39-7b99d8e9049d,5691026.0,1.0,0.0,0.0,implicit_abandon,low
6413,5.56,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5739026.0,1.0,0.0,0.0,implicit_abandon,low
6414,2.62,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5683948.0,1.0,0.0,1.0,explicit_abandon,low
6415,15.86,580158493,9250bb06-1413-42be-9b08-610625d01f10,5843378.0,1.0,0.0,1.0,explicit_abandon,low
6416,5.24,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5824840.0,1.0,0.0,1.0,explicit_abandon,low
6417,11.11,436330808,4f131e14-14e6-4bd3-9311-51a2856b8a7d,5877484.0,1.0,0.0,1.0,explicit_abandon,low
6418,13.48,580158493,9250bb06-1413-42be-9b08-610625d01f10,5767371.0,1.0,0.0,0.0,implicit_abandon,low
6419,4.29,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721,5826421.0,1.0,0.0,0.0,implicit_abandon,low
6420,2.86,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5854111.0,1.0,0.0,0.0,implicit_abandon,low
6421,2.54,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5738847.0,1.0,0.0,0.0,implicit_abandon,low
6422,10.63,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5754853.0,1.0,0.0,0.0,implicit_abandon,low
6423,2.62,578912189,f0e54690-5acd-26fa-b605-17c043afa4c6,5723518.0,1.0,0.0,0.0,implicit_abandon,low
6424,53.81,555233742,3c25562c-8224-4386-871a-50536d2e3951,5823935.0,1.0,0.0,0.0,implicit_abandon,mid
6425,5.79,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5684881.0,1.0,0.0,0.0,implicit_abandon,low
6426,3.05,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5693615.0,1.0,0.0,0.0,implicit_abandon,low
6427,2.62,395728564,355d43bd-1c1f-4057-aa2f-8035a576a0cf,5773181.0,1.0,0.0,0.0,implicit_abandon,low
6428,4.43,580137981,ee0652e2-6152-49a0-b87d-89805af6918d,5899247.0,1.0,0.0,0.0,implicit_abandon,low
6429,26.97,555233742,3c25562c-8224-4386-871a-50536d2e3951,5748490.0,1.0,0.0,0.0,implicit_abandon,mid
6430,2.86,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5759896.0,1.0,0.0,0.0,implicit_abandon,low
6431,4.44,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5838935.0,1.0,0.0,0.0,implicit_abandon,low
6432,5.24,430146135,4ff69537-8723-489e-ab6f-f9c2a8142102,5809910.0,1.0,1.0,0.0,purchase,low
6433,3.97,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5759893.0,1.0,0.0,0.0,implicit_abandon,low
6434,4.76,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5896174.0,1.0,0.0,0.0,implicit_abandon,low
6435,2.7,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5748571.0,1.0,0.0,0.0,implicit_abandon,low
6436,4.75,534143009,8214e0a1-4bcb-4970-8e3a-45f59647d135,5859084.0,1.0,1.0,0.0,purchase,low
6437,1.43,565568570,dcec1fb7-f336-ccde-79d0-378eea7dde70,5907877.0,1.0,0.0,0.0,implicit_abandon,low
6438,2.62,578912189,f0e54690-5acd-26fa-b605-17c043afa4c6,5773189.0,1.0,0.0,1.0,explicit_abandon,low
6439,5.79,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5684920.0,1.0,0.0,0.0,implicit_abandon,low
6440,3.65,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5801126.0,1.0,0.0,0.0,implicit_abandon,low
6441,2.38,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5739945.0,1.0,0.0,0.0,implicit_abandon,low
6442,2.7,562215508,4fea21ca-c425-4aac-b782-35adade4f69a,5827483.0,1.0,0.0,1.0,explicit_abandon,low
6443,3.65,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5801131.0,1.0,0.0,0.0,implicit_abandon,low
6444,1.43,543414095,d27cd874-fbe8-409a-9add-325421038e77,5786717.0,1.0,0.0,1.0,explicit_abandon,low
6445,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724562.0,1.0,0.0,0.0,implicit_abandon,low
6446,2.62,578912189,f0e54690-5acd-26fa-b605-17c043afa4c6,5773354.0,1.0,0.0,0.0,implicit_abandon,low
6447,14.76,580157291,51820f1f-67ec-442f-87de-e76dde973ff3,4996.0,1.0,0.0,0.0,implicit_abandon,low
6448,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724565.0,1.0,0.0,0.0,implicit_abandon,low
6449,4.92,559755327,a190f49e-f113-4abc-8421-12c18733bbf2,5788129.0,1.0,0.0,0.0,implicit_abandon,low
6450,3.81,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5731404.0,1.0,0.0,0.0,implicit_abandon,low
6451,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724567.0,1.0,0.0,0.0,implicit_abandon,low
6452,3.95,358300019,cf894913-31b2-4608-9f21-44854f1a6195,5587648.0,1.0,0.0,0.0,implicit_abandon,low
6453,1.92,404571192,4165138a-ba2d-4048-9f56-abbec33fac33,5844390.0,1.0,0.0,0.0,implicit_abandon,low
6454,5.56,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5693528.0,1.0,0.0,0.0,implicit_abandon,low
6455,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5811663.0,1.0,0.0,0.0,implicit_abandon,low
6456,4.21,358300019,cf894913-31b2-4608-9f21-44854f1a6195,5697534.0,1.0,0.0,0.0,implicit_abandon,low
6457,6.98,580158425,549ed009-f505-4c8a-8fe4-fb6096630358,5731716.0,1.0,0.0,0.0,implicit_abandon,low
6458,4.92,558960832,a014e4eb-6bbf-4712-ab0c-274f1cce1da9,60005.0,1.0,0.0,0.0,implicit_abandon,low
6459,1.59,552903610,ab058aeb-241b-47cc-853c-d081f7b1a488,5760526.0,1.0,0.0,1.0,explicit_abandon,low
6460,5.56,580096835,04d7af7d-3aef-4d76-8b0a-02c1386bbff8,5725886.0,1.0,0.0,1.0,explicit_abandon,low
6461,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5811670.0,1.0,0.0,0.0,implicit_abandon,low
6462,1.43,565568570,dcec1fb7-f336-ccde-79d0-378eea7dde70,5907841.0,1.0,0.0,0.0,implicit_abandon,low
6463,3.97,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5896169.0,1.0,0.0,0.0,implicit_abandon,low
6464,1.98,579866227,92b73370-7a3b-4203-a0b6-abb59da591f1,5939.0,1.0,0.0,0.0,implicit_abandon,low
6465,5.79,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5692611.0,1.0,0.0,0.0,implicit_abandon,low
6466,5.54,580159878,ae475dec-8e25-4fe1-a8e1-83c266958cd5,5879296.0,1.0,0.0,0.0,implicit_abandon,low
6467,3.79,537560771,8e707177-8e6b-f0d0-962d-c746274f29a0,5813840.0,1.0,0.0,0.0,implicit_abandon,low
6468,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724617.0,1.0,0.0,0.0,implicit_abandon,low
6469,2.06,580096835,04d7af7d-3aef-4d76-8b0a-02c1386bbff8,5599203.0,1.0,0.0,1.0,explicit_abandon,low
6470,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724618.0,1.0,0.0,0.0,implicit_abandon,low
6471,2.62,569607859,f3b01043-52b5-491f-8e2b-004d846c3aab,5684590.0,1.0,0.0,0.0,implicit_abandon,low
6472,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5724619.0,1.0,0.0,0.0,implicit_abandon,low
6473,3.97,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5896167.0,1.0,0.0,0.0,implicit_abandon,low
6474,1.73,580127471,b4db2ad3-baa4-4615-9b33-36e6f0aa9e3f,5830531.0,1.0,0.0,1.0,explicit_abandon,low
6475,7.46,528772942,3057bfde-e8af-4291-bfa4-600a2445e152,5816588.0,1.0,1.0,0.0,purchase,low
6476,4.17,468294120,38f5715c-b56f-4e8c-a8b9-0c2801761042,5823455.0,1.0,0.0,0.0,implicit_abandon,low
6477,2.81,425811760,6ed6e4aa-d608-492e-b3c9-6b55c2a84acf,5770055.0,1.0,0.0,0.0,implicit_abandon,low
6478,2.48,549822792,3a9ca469-ce6f-44f3-9e4b-f003725a40c3,5812033.0,1.0,0.0,0.0,implicit_abandon,low
6479,1.59,549909534,31184aee-77c1-4eaa-a8cf-29b9d45c1279,5690464.0,1.0,0.0,0.0,implicit_abandon,low
6480,4.44,578935722,8547923c-ab45-43c8-ae41-243cfe0bd622,5852396.0,1.0,0.0,0.0,implicit_abandon,low
6481,0.63,576746003,73b67aa4-e12f-4f59-b436-ed9125022400,5664658.0,1.0,0.0,0.0,implicit_abandon,low
